Order	Family	Genus	Species	Reported as	Earliest Age	Latest Age	Stratigraphic age	Country	Paleobiogeography_all	Paleobiogeography	Latitude	Longitude	References
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon crochardi		76.4	72.101	Campanian (Upper)	France	Tethys	Tethys	48.77176	3.8908203	Guinot et al. (2012a-b; 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon crochardi		76.4	72.101	Campanian (Upper)	France	Tethys	Tethys	48.77176	3.8908203	Guinot et al. (2012a-b; 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon crochardi		83.6	80.601	Campanian (Lower)	France	Tethys	Tethys	49.9928243	1.8768545	Guinot et al. (2012a-b, 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon crochardi		83.6	80.601	Campanian (Lower)	France	Tethys	Tethys	49.5077248	4.0805731	Guinot et al. (2012a-b; 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon crochardi		83.6	80.601	Campanian (Lower)	United Kingdom	Tethys	Tethys	51.4892589	-2.5042581	Guinot et al. (2012a-b; 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon crochardi		83.6	80.601	Campanian (Lower)	United Kingdom	Tethys	Tethys	51.4892589	-2.5042581	Guinot et al. (2012a-b; 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon crochardi		85.8	83.601	Santonian (Upper)	France	Tethys	Tethys	49.7965307	3.5083744	Guinot et al. (2012a-b; 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon crochardi		85.8	83.601	Santonian (Upper)	United Kingdom	Tethys	Tethys	51.5447992	-0.6830894	Underwood & Ward (2008); Guinot et al. (2012a-b, 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon crochardi		86.3	83.601	Santonian	United Kingdom	Tethys	Tethys	52.029187	0.8598002	Underwood & Ward (2008); Guinot et al. (2012a-b, 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon crochardi		92.9	91.401	Turonian (Middle)	France	Tethys	Tethys	50.3236643	3.7408162	Herman (1977)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon germaini		41	38.001	Bartonian	France	Tethys	Tethys	43.68798	-1.13729	Adnet (2006)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon germaini		47.8	41.001	Lutetian	France	Tethys	Tethys	43.68798	-1.13729	Adnet (2006)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon germaini		47.8	41.001	Lutetian	France	Tethys	Tethys	45.3376699	-0.4727524	Adnet (2006)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon groessensi		66	61.601	Danian (Lower)	Denmark	Tethys	Tethys	55.2553773	12.3792675	Adolfssen & Ward (2014)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon groessensi		66	61.601	Danian	Denmark	Tethys	Tethys	55.2553773	12.3792675	Adolfssen & Ward (2014)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon groessensi		66	61.601	Danian	Denmark	Tethys	Tethys	55.2553773	12.3792675	Adolfssen & Ward (2015)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon groessensi		70.1	66.001	Maastrichtian (Upper)	Denmark	Tethys	Tethys	55.2806552	12.4385941	Adolfssen & Ward (2014)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon groessensi		70.1	66.001	Maastrichtian (Upper)	Germany	Tethys	Tethys	53.6886857	9.1595122	Herman (1982)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon lehmani		110.2	100.501	Albian (Middle-Upper)	United Kingdom	Tethys	Tethys	51.0791335	1.1794073	Ward (2010)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon lehmani		100.5	93.901	Cenomanian	Lebanon	Tethys	Tethys	34.17052	35.75008	Cappetta (1980)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon lehmani		100.5	96.201	Cenomanian (Lower)	United States	Western Atlantic	Outside_Tethys	32.6982046	-97.2108998	Cappetta & Case (1999)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ornatus	Pararhincodon sp.	76.4	72.101	Campanian (Upper)	France	Tethys	Tethys	43.6700592	-1.1095136	Cappetta & Odin (2001)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ornatus	P. groessensi	76.4	72.101	Campanian (Upper)	Germany	Tethys	Tethys	51.9792014	7.4072483	Müller (1989)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ornatus	P. groessensi	76.4	72.101	Campanian (Upper)	Germany	Tethys	Tethys	51.9798596	7.3121673	Müller (1989)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ornatus	P. groessensi	76.4	72.101	Campanian (Upper)	Germany	Tethys	Tethys	53.4234661	8.4665845	Müller (1989); Hübner & Müller (2010)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ornatus		83.6	80.601	Campanian (Lower)	France	Tethys	Tethys	49.7901659	3.6401555	Guinot et al. (2012a-b, 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ornatus		83.6	80.601	Campanian (Lower)	United Kingdom	Tethys	Tethys	50.8820539	-1.3439233	Guinot et al. (2012a-b; 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ornatus		83.6	80.601	Campanian (Lower)	United Kingdom	Tethys	Tethys	51.4892589	-2.5042581	Guinot et al. (2012a-b; 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ornatus		83.6	80.601	Campanian (Lower)	United Kingdom	Tethys	Tethys	51.4892589	-2.5042581	Guinot et al. (2012a-b; 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ornatus		83.6	80.601	Campanian (Lower)	United Kingdom	Tethys	Tethys	51.4469993	-1.3452049	Underwood & Ward (2008); Guinot et al. (2012a-b, 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ornatus		85.8	83.601	Santonian (Upper)	France	Tethys	Tethys	49.7965307	3.5083744	Guinot et al. (2012a-b; 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ornatus		85.8	83.601	Santonian (Upper)	United Kingdom	Tethys	Tethys	51.5447992	-0.6830894	Underwood & Ward (2008); Guinot et al. (2012a-b, 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ornatus		85.8	83.601	Santonian (Upper)	United Kingdom	Tethys	Tethys	51.4469993	-1.3452049	Underwood & Ward (2008); Guinot et al. (2012a-b, 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ornatus		86.3	83.601	Santonian	United Kingdom	Tethys	Tethys	52.029187	0.8598002	Underwood & Ward (2008); Guinot et al. (2012a-b, 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ornatus		92.9	91.401	Turonian (Middle)	France	Tethys	Tethys	49.59698	4.32453	Guinot et al. (2012a-b, 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.		66	61.601	Danian	Denmark	Tethys	Tethys	56.973882	8.755657	Adolfssen & Ward (2015)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.	?	66	61.601	Danian	Sweden	Tethys	Tethys	55.568816	12.899070	Siverson (1993)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.	Pararhincodon cf. crochardi	100.5	96.201	Cenomanian (Lower)	United Kingdom	Tethys	Tethys	52.1277434	0.0371088	Guinot et al. (2012a-b; 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.	Pararhincodon sp.	100.5	96.201	Cenomanian (Lower)	United Kingdom	Tethys	Tethys	52.1277434	0.0371088	Guinot et al. (2012a-b; 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.	Pararhincodon cf. lehmani	107.6	100.501	Albian (Upper)	United Kingdom	Tethys	Tethys	52.9393841	0.4901743	Underwood & Mitchell (1999)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.	Pararhincodon cf. lehmani	107.6	100.501	Albian (Upper)	United Kingdom	Tethys	Tethys	54.1543459	-0.2395664	Underwood & Mitchell (1999)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.	Pararhincodon cf. crochardi	59.2	56.001	Thanetian	France	Tethys	Tethys	50.5326276	3.1740541	Moreau & Mathis (2000)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.	Pararhincodon sp. indet.	72.1	70.101	Maastrichtian (Lower)	Germany	Tethys	Tethys	54.4380344	13.575788	Zacke (2003)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.	?Pararhincodon sp.	38	33.901	Priabonian	Egypt	Tethys	Tethys	29.2638914	30.0225987	Underwood et al. (2011)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.	?Pararhincodon sp.	38	33.901	Priabonian	Egypt	Tethys	Tethys	29.4706655	30.6239506	Underwood et al. (2011); Murray et al. (2010)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.		38	33.901	Priabonian	Jordan	Tethys	Tethys	31.1667049	31.1667049	Cappetta et al. (2000)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.	?Pararhincodon	47.8	38.001	LutetianBartonian	Egypt	Tethys	Tethys	26.2540493	29.2675469	Underwood et al. (2011)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.		59.2	56.001	Thanetian	Jordan	Tethys	Tethys	31.1667049	36.941628	Cappetta (unpublished)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.	cf. Pararhincodon sp.	100.5	93.901	Cenomanian	United States	Western Atlantic	Outside_Tethys	40.5713549	-108.5970492	Shimada et al. (2006)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.		72.1	66.001	Maastrichtian	United States	Western Atlantic	Outside_Tethys	31.2638905	-98.5456116	Cappetta & Case (unpublished)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.	Pararhincodon sp.	83.6	72.101	Campanian	United States	Western Atlantic	Outside_Tethys	34.1984435	-79.7671658	Cicimuri (2007)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.	P. groessensi	83.6	72.101	Campanian	United States	Western Atlantic	Outside_Tethys	31.2638905	-98.5456116	Welton & Farish (1993)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.	Pararhincodon sp.	91.4	89.801	Turonian (Upper)	United States	Western Atlantic	Outside_Tethys	35.4866	-106.201	Wood et al. (2022)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.	Pararhincodon cf. crochardi	89.8	86.301	Coniacian	United Kingdom	Tethys	Tethys	54.9526509	-5.9279527	Underwood & Ward (2008); Guinot et al. (2012a-b, 2013)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon sp.	P. crochardi	95.5	93.901	Cenomanian (Upper)	France	Tethys	Tethys	50.3236643	3.7408162	Herman (1977)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ypresiensis		56	47.801	Ypresian	Belgium	Tethys	Tethys	51.0150187	3.2594327	Migom et al. (2021)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ypresiensis		56	47.801	Ypresian	Belgium	Tethys	Tethys	51.01167	3.24019	Migom et al. (2021)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ypresiensis		56	47.801	Ypresian	Belgium	Tethys	Tethys	50.6402809	4.6667145	Migom et al. (2021)
Orectolobiformes	Parascylliidae	Pararhincodon	Pararhincodon ypresiensis		56	47.801	Ypresian	United Kingdom	Tethys	Tethys	51.6355223	0.8459361	Cappetta (1976)
Orectolobiformes	Parascylliidae	Parascyllium	Parascyllium sp.	Parascyllium sp.	47.8	41.001	Lutetian	France	Tethys	Tethys	43.68798	-1.13729	Adnet (2006)
Orectolobiformes	Orectolobiformes incert. fam.	Phorcynis	Phorcynis catulina	Phorcynis minus	152.1	145.001	Tithonian	Germany	Tethys	Tethys	48.8966726	10.9977662	Woodward (1889d); Kriwet & Klug (2004, 2015); Thies & Leidner (2011)
Orectolobiformes	Orectolobiformes incert. fam.	Phorcynis	Phorcynis catulina	Phorcynis jurassicus	152.1	145.001	Tithonian	Germany	Tethys	Tethys	48.9467562	11.4038717	Woodward (1918c)
Orectolobiformes	Orectolobiformes incert. fam.	Phorcynis	Phorcynis catulina		157.3	152.101	Kimmeridgian	France	Tethys	Tethys	45.7868	5.54209	Thiollière (1852b); see also Thiollière (1854a); Saint-Seine (1949)
Orectolobiformes	Orectolobiformes incert. fam.	Phorcynis	Phorcynis sp.		152.1	147.701	Tithonian (Lower)	France	Tethys	Tethys	46.0416465	-1.4031735	Candoni (1995)
Orectolobiformes	Orectolobiformes incert. fam.	Phorcynis	Phorcynis sp.	Phorcynis sp. cf. P. catulina	163.1	157.301	Oxfordian	Spain	Tethys	Tethys	39.6212861	-0.9102321	Klug & Kriwet (2013)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium antiquum		83.6	66.001	Campanian-Maastrichtian	Angola	Eastern Atlantic	Outside_Tethys	-12.9104657	14.0356608	Antunes & Cappetta (2002)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium antiquum		70.1	66.001	Maastrichtian (Upper)	United States	Western Atlantic	Outside_Tethys	33.296417	-94.1133922	Case & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium antiquum		72.1	66.001	Maastrichtian	United States	Western Atlantic	Outside_Tethys	34.8309998	-77.8163683	Case et al. (2017)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium antiquum		72.1	66.001	Maastrichtian	United States	Western Atlantic	Outside_Tethys	39.1278864	-76.6869128	Hartstein et al. (1999)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium derameei		70.1	66.001	Maastrichtian (Upper)	United States	Western Atlantic	Outside_Tethys	33.296417	-94.1133922	Case & Cappetta (1997) See also Welton & Farrish (1993)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium derameei	Plicatoscyllium cf. derameei	72.1	66.001	Maastrichtian	United States	Western Atlantic	Outside_Tethys	35.2048883	-92.4479108	Becker et al. (2006)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium derameei		72.1	66.001	Maastrichtian	United States	Western Atlantic	Outside_Tethys	34.8309998	-77.8163683	Case et al. (2017)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium derameei		72.1	66.001	Maastrichtian	United States	Western Atlantic	Outside_Tethys	39.1278864	-76.6869128	Hartstein et al. (1999)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium derameei		72.1	66.001	Maastrichtian	United States	Western Atlantic	Outside_Tethys	47.6201461	-100.540737	Hoganson et al. (2019)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium derameei		72.1	70.101	Maastrichtian (Lower)	United States	Western Atlantic	Outside_Tethys	38.7251776	-105.607716	Hoganson et al. (2022)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium gharbii		70.1	66.001	Maastrichtian (Upper)	Morocco	Tethys	Tethys	32.239034	-7.958131	Cappetta et al. (2014)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium gharbii		70.1	66.001	Maastrichtian (Upper)	Morocco	Tethys	Tethys	32.239034	-7.958131	Cappetta et al. (2014)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium gharbii		70.1	66.001	Maastrichtian (Upper)	Morocco	Tethys	Tethys	32.239034	-7.958131	Noubhani & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium gharbii		72.1	70.101	Maastrichtian (Lower)	Morocco	Tethys	Tethys	32.239034	-7.958131	Cappetta et al. (2014)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium gharbii		72.1	70.101	Maastrichtian (Lower)	Morocco	Tethys	Tethys	32.239034	-7.958131	Noubhani & Cappetta (1997); Cappetta et al. (2014)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium globidens	P. cf. globidens	76.4	72.101	Campanian (Upper)	Canada	Eastern Pacific	Outside_Tethys	49.5207506	-124.6742512	Cappetta et al. (2021)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium globidens	Ginglymostoma globidens	72.1	70.101	Maastrichtian (Lower)	United States	Western Atlantic	Outside_Tethys	40.4708505	-74.0117401	Cappetta & Case (1975)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium globidens	Ginglymostoma	72.1	70.101	Maastrichtian (Lower)	United States	Western Atlantic	Outside_Tethys	40.4708505	-74.0117401	Cappetta & Case (1975)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium globidens	Ginglymostoma	76.4	72.101	Campanian (Upper)	United States	Western Atlantic	Outside_Tethys	43.2333168	-106.3109913	Case (1987)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium globidens	Ginglymostoma	76.4	72.101	Campanian (Upper)	United States	Western Atlantic	Outside_Tethys	34.9673902	-89.8388583	Case (1991)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium globidens		76.4	72.101	Campanian (Upper)	United States	Western Atlantic	Outside_Tethys	39.5412118	-75.7398823	Lauginiger (1984)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium globidens		83.6	72.101	Campanian	United States	Western Atlantic	Outside_Tethys	31.5198776	-84.8690686	Case & Schwimmer (1988)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium globidens		83.6	72.101	Campanian	United States	Western Atlantic	Outside_Tethys	34.627971	-78.5627714	Case et al. (2019); Crane (2011)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium lehneri	Plicatoscyllium minutum	70.1	66.001	Maastrichtian (Upper)	Morocco	Tethys	Tethys	32.9053419	-6.9245615	Noubhani & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium lehneri		70.1	66.001	Maastrichtian (Upper)	Morocco	Tethys	Tethys	32.239034	-7.958131	Cappetta et al. (2014)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium lehneri	Plicatoscyllium minutum	70.1	66.001	Maastrichtian (Upper)	Morocco	Tethys	Tethys	32.239034	-7.958131	Noubhani & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium lehneri	Plicatoscyllium minutum	70.1	66.001	Maastrichtian (Upper)	Morocco	Tethys	Tethys	31.3927514	-9.4133525	Noubhani & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium lehneri	Plicatoscyllium minutum	70.1	66.001	Maastrichtian (Upper)	Spain	Tethys	Tethys	42.40	-2.35	Cappetta & Corral (1999); Pereda-Suberbiola et al. (2015)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium lehneri	Ginglymostoma	72.1	66.001	Maastrichtian	Morocco	Tethys	Tethys	31.1728205	-7.3362482	Arambourg (1952d)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium lehneri	Plicatoscyllium rugosum	72.1	66.001	Maastrichtian	Democratic Republic of Congo	Eastern Atlantic	Outside_Tethys	-2.9814344	23.8222636	Dartevelle & Casier (1943)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium lehneri		72.1	66.001	Maastrichtian	Trinidad and Tobago	Western Atlantic	Outside_Tethys	10.7466905	-61.0840075	Leriche (1938d)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium minutum		70.1	66.001	Maastrichtian (Upper)	Morocco	Tethys	Tethys	32.239034	-7.958131	Noubhani & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium minutum		70.1	66.001	Maastrichtian (Upper)	Morocco	Tethys	Tethys	31.3927514	-9.4133525	Noubhani & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium minutum		72.1	66.001	Maastrichtian	Belgium	Tethys	Tethys	50.7034875	4.9912852	Herman (1977)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium minutum		72.1	66.001	Maastrichtian	Morocco	Tethys	Tethys	32.9053419	-6.9245615	Noubhani & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium minutum		72.1	66.001	Maastrichtian	Netherlands	Tethys	Tethys	50.8512438	5.6909768	Forir (1887a) See also Leriche (1939); Herman (1977)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium sp.	P. sp.	70.1	66.001	Maastrichtian (Upper)	Morocco	Tethys	Tethys	32.239034	-7.958131	Cappetta et al. (2014)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium sp.	Plicatoscyllium cf. globidens	83.6	72.101	Campanian	France	Tethys	Tethys	45.6667902	0.097305	Vullo (2005)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium sp.		72.1	66.001	Maastrichtian	Jordan	Tethys	Tethys	32.0174989	36.0434611	Cappetta et al. (2000); Signeux (1959)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium sp.		72.1	70.101	Maastrichtian (Lower)	Jordan	Tethys	Tethys	31.1667049	31.1667049	Cappetta et al. (2000)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium sp.		72.1	70.101	Maastrichtian (Lower)	Jordan	Tethys	Tethys	31.1667049	36.941628	Cappetta et al. (2000)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium sp.	Plicatoscyllium sp.	72.1	70.101	Maastrichtian (Lower)	Syria	Tethys	Tethys	34.6401861	39.0494106	Bardet et al. (2000)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium sp.	Plicatoscyllium sp.	72.1	70.101	Maastrichtian (Lower)	Syria	Tethys	Tethys	34.6401861	39.0494106	Bardet et al. (2000)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium sp.		83.6	66.001	Campanian-Maastrichtian	Jordan	Tethys	Tethys	32.5556091	35.8493023	Cappetta et al. (2000)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium sp.	?	72.1	66.001	Maastrichtian	Chile	Eastern Pacific	Outside_Tethys	-31.7613365	-71.3187697	Muñoz-Ramirez et al. (2008)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium youssoufiaense		70.1	66.001	Maastrichtian (Upper)	Morocco	Tethys	Tethys	32.9053419	-6.9245615	Noubhani & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium youssoufiaense		70.1	66.001	Maastrichtian (Upper)	Morocco	Tethys	Tethys	32.239034	-7.958131	Cappetta et al. (2014)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium youssoufiaense		70.1	66.001	Maastrichtian (Upper)	Morocco	Tethys	Tethys	32.239034	-7.958131	Noubhani & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium youssoufiaense		70.1	66.001	Maastrichtian (Upper)	Morocco	Tethys	Tethys	32.239034	-7.958131	Noubhani & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium youssoufiaense		70.1	66.001	Maastrichtian (Upper)	Morocco	Tethys	Tethys	31.3927514	-9.4133525	Noubhani & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Plicatoscyllium	Plicatoscyllium youssoufiaense		70.1	66.001	Maastrichtian (Upper)	Senegal	Eastern Atlantic	Outside_Tethys	14.5591342	-17.1140053	Guinot et al. (2023)
Orectolobiformes	Ginglymostomatidae	Protoginglymostoma	Protoginglymostoma sp.	Protoginglymostoma sp.	47.8	41.001	Lutetian	Morocco	Tethys	Tethys	31.2942606	-8.0729435	Tabuce et al. (2005)
Orectolobiformes	Ginglymostomatidae	Protoginglymostoma	Protoginglymostoma ypresiensis		56	47.801	Ypresian	Belgium	Tethys	Tethys	50.811795	4.3181187	Casier (1946); Herman (1977)
Orectolobiformes	Ginglymostomatidae	Protoginglymostoma	Protoginglymostoma ypresiensis		56	47.801	Ypresian	Belgium	Tethys	Tethys	51.0150187	3.2594327	Migom et al. (2021)
Orectolobiformes	Ginglymostomatidae	Protoginglymostoma	Protoginglymostoma ypresiensis		56	47.801	Ypresian	Belgium	Tethys	Tethys	50.6402809	4.6667145	Migom et al. (2021)
Orectolobiformes	Ginglymostomatidae	Protoginglymostoma	Protoginglymostoma ypresiensis	Galeorhinus ypresiensis	56	47.801	Ypresian	France	Tethys	Tethys	46.603354	1.8883335	Dutheil (1991)
Orectolobiformes	Ginglymostomatidae	Protoginglymostoma	Protoginglymostoma ypresiensis		56	47.801	Ypresian	United States	Western Atlantic	Outside_Tethys	32.958534	-80.347175	Case et al. (2015)
Orectolobiformes	Ginglymostomatidae	Pseudoginglymostoma	Pseudoginglymostoma erguitaense		72.1	70.101	Maastrichtian (Lower)	Morocco	Tethys	Tethys	30.3303913	-9.410882	Noubhani & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Pseudoginglymostoma	Pseudoginglymostoma idiri		70.1	66.001	Maastrichtian (Upper)	Morocco	Tethys	Tethys	32.9053419	-6.9245615	Noubhani & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Pseudoginglymostoma	Pseudoginglymostoma idiri		72.1	66.001	Maastrichtian	Morocco	Tethys	Tethys	32.9053419	-6.9245615	Noubhani & Cappetta (1997)
Orectolobiformes	Ginglymostomatidae	Pseudoginglymostoma	Pseudoginglymostoma sp.	Pseudoginglymostoma cf. brevicaudatum	51	49	TELM 4	Antarctica	Western Atlantic	Outside_Tethys	-64.2391667	-56.6030560	Long (1992), Engelbrecht et al. (2017)
Orectolobiformes	Ginglymostomatidae	Pseudoginglymostoma	Pseudoginglymostoma sp.	Pseudoginglymostoma cf. brevicaudatum	52.5	51	TELM 5	Antarctica	Western Atlantic	Outside_Tethys	-64.2391667	-56.6030561	Long (1992), Engelbrecht et al. (2017)
Orectolobiformes	Hemiscylliidae	Pseudospinax	Pseudospinax heterodon		100.5	96.201	Cenomanian (Lower)	United Kingdom	Tethys	Tethys	52.1277434	0.0371088	Guinot et al. (2012a-b; 2013)
Orectolobiformes	Hemiscylliidae	Pseudospinax	Pseudospinax heterodon		100.5	96.201	Cenomanian (Lower)	United Kingdom	Tethys	Tethys	54.1543459	-0.2395664	Underwood & Mitchell (1999)
Orectolobiformes	Hemiscylliidae	Pseudospinax	Pseudospinax heterodon		107.6	100.501	Albian (Upper)	United Kingdom	Tethys	Tethys	52.9393841	0.4901743	Underwood & Mitchell (1999)
Orectolobiformes	Hemiscylliidae	Pseudospinax	Pseudospinax heterodon		107.6	100.501	Albian (Upper)	United Kingdom	Tethys	Tethys	54.1543459	-0.2395664	Underwood & Mitchell (1999)
Orectolobiformes	Hemiscylliidae	Pseudospinax	Pseudospinax heterodon		107.6	100.501	Albian (Upper)	United Kingdom	Tethys	Tethys	54.1543459	-0.2395664	Underwood & Mitchell (1999)
