Family	Genus	Species	latitude	longitude
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	2.2575232882	73.2248423192
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5244057049	73.4997253018
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-20.5606983951	166.5512063745
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-0.5392406775	73.2348855599
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-23.1764841468	113.7938653844
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-21.8111887641	114.0066675469
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-26.9905537063	153.4675578717
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	14.7255999695	42.8784888599
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-21.4604910181	114.9704617704
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-21.3153469753	150.7909100641
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-11.9795524942	143.9747848895
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-23.8561114696	152.3624883962
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-19.2032662313	147.4850126396
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	5.8712722554	73.2334792238
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	5.9121356228	73.3242454276
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	1.510156422	73.097709599
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-24.1090657942	152.7119349627
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.6448720391	73.5293580034
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-0.6840947739	72.9230025931
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-16.3664859974	123.9592443691
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.6565469902	72.8806347952
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-5.0613458725	145.8134322581
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-16.3681609717	123.9679208633
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.2965566193	178.1497237141
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.3693615529	178.0030518003
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.2263109289	178.1643615983
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.3613680176	178.0566466193
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	5.2516369203	72.8376101154
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	5.8377388792	73.0781174258
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-17.8328095003	177.0408940812
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	7.0363676304	171.2312603185
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	8.6660159757	167.634212809
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	9.9030169519	97.4543679019
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-16.1051030734	-145.6548936861
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-19.2165285659	147.6563339827
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.3796185765	178.0837804884
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.2960591832	73.3251157915
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-21.7970867065	114.1204556797
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-12.4921924985	130.8170925869
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.3653729329	178.0056786205
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	8.7011891556	167.7787752191
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.4276506835	73.574813254
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.598110721	73.4744989856
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5032400742	73.5858926738
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.4035206299	73.5382876306
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5235606682	73.4553051769
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5593811262	73.53764119
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5278364419	73.4468076627
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-23.9028811878	152.400933026
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	5.1340063165	73.0009470319
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	7.8458527794	134.5336830785
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-22.1102901456	152.6445365673
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-14.6616885697	145.4520116109
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.499507563	73.5828942344
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5076783151	73.440430129
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.4329302765	73.5019204951
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5844119614	73.5307202858
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.4355345112	73.5180474506
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.53954224	73.5326913889
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5980208314	73.5008177653
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5785870969	73.4241662518
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-17.4517095517	-149.9549617753
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-17.6155828954	-149.5857233456
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-14.5934241863	145.4969747401
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	0.0971611563	130.0676266008
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5139793233	73.5422902504
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	5.5529246141	73.4269846403
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-16.4137007923	-151.7940064794
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.0493999079	72.7791991905
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.4194622962	73.4162799961
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.5119087331	73.5846513831
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.5533467629	73.5044119878
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.4188107887	73.5591528479
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.4312637029	73.533375188
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.5418224111	73.5018727561
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.5661004969	73.4993557883
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.5462730157	73.5292900956
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.5338684774	73.432631702
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.4123139262	73.4395062692
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.5105449048	73.5229577104
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.4055890313	73.4462109579
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.7586817037	73.427362854
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.4558048157	73.4992855245
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.4460103296	73.49862599
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.5585935477	73.3038317089
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.477395997	73.2828874454
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.4416955496	73.4721156121
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.5631347836	73.4524794811
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5771115416	73.5627473296
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	0.6232704846	73.5141069668
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5413277904	72.9684664582
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-19.3530126096	147.7461645246
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5514740601	73.4580962024
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-16.3698194444	123.9704222222
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.1978333891	72.9622463181
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.9521961051	72.7963490259
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5975314433	73.4386649995
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	2.9743755269	104.1351249966
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.8992945438	72.9954582711
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.1521086027	72.8201433561
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-24.1128665901	152.7140184492
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-13.3487804283	-176.3623696006
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-16.1001052622	-145.7646595106
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.588599276	73.5973085975
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.5540268347	73.4902549998
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.4158844974	73.4190208628
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.50377872	73.512036224
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	2.6715060589	73.1253182013
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	5.3382160937	73.1554228275
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	5.3167098266	73.1728264529
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-8.3370212012	125.5336775271
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	8.6111548237	167.7599474329
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-24.1138222894	152.71582257
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-22.3578887481	166.5780684054
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-22.6793490527	166.7814244616
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-20.8503201554	164.5168687303
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-21.1332723324	164.5577158618
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-21.0796891026	164.5510075238
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-21.4255846893	164.9965062788
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-1.0892059183	73.0617407386
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-19.2093865969	147.7334191907
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-17.7414701732	-149.3298138913
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-17.5063119069	-149.9519804983
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.3468048731	73.1070284433
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.3767710508	178.0546092572
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	2.6556534784	72.9748989471
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.4360671616	73.4247456676
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.5862451853	73.4086816721
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.2743421706	178.1492038668
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-16.78995	146.00842
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.409053389	73.5673984563
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.5214058636	73.4157277786
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.7505323403	73.5452098138
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.2675736403	73.7983153413
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.4425951269	73.5201351802
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.3401275027	178.1693849926
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.3290038896	178.0708425607
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.2366427992	178.05862314
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.3513271492	178.0682678699
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-26.6173828501	153.1463241577
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-16.3833959	123.9582444
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	7.0912575529	134.2605817558
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	5.1013954711	72.9044316986
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	7.1559947026	134.3855075713
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-0.7412684207	73.1985767462
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.0682980937	73.5179870515
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.2457398783	73.3944352466
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-14.5461164038	125.5598633644
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5995374229	73.5660394449
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.2444781779	73.2008324587
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.2698049142	73.3996268949
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.357865301	73.5639746293
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-12.8456016955	44.8111709908
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.0536295467	146.5926636238
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.3709617609	73.5204518839
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-16.1013335237	145.8878715927
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-9.9130247054	144.0434108807
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-22.3610006085	166.1438373873
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-20.6276646743	166.3331060005
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-22.2029773446	166.2693275427
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-21.9422635729	165.9803550766
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-16.0542070669	-145.7078303677
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5084605071	73.5987469596
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-14.5469109722	125.5597949722
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-17.5599889984	-149.8239313878
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5750504391	73.459654834
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.025272542	72.6107380388
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-9.9121751785	144.0433654785
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-9.9121751785	144.0433654785
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-16.3833959	123.9582444
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.0731218471	72.9643054859
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.2526581226	178.1920833472
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.3538556602	178.0484393644
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-24.1098508404	152.7177213114
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-24.1099026658	152.7100273621
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-24.1099026658	152.7100273621
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-24.1099026658	152.7100273621
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-24.11045563	152.7099488
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-20.791116929	165.3680634257
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.197291469	146.5219202729
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.093550092	146.4596496428
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.3046813143	72.9396187419
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.6390219854	73.5154831582
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-20.617579481	165.3182672457
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-17.5747277486	-149.8557180547
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.2068446074	178.0907085318
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.2494818539	178.0923691922
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-17.5364806624	-149.8618147617
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-24.8925107335	152.9791663906
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-15.1308615226	-147.4363340342
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	5.4643728946	73.4579962938
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5773008967	73.50492142
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5765267926	73.5746980761
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.4385968282	73.5777397702
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.451262095	73.4630765963
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	5.9638582357	116.1531978429
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-15.563629434	-146.2764187436
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-23.4419277323	151.907562688
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-23.4426933268	151.9087377994
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-18.2883856676	177.8785105946
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-4.6887979486	55.5661310097
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.6796832089	72.9743657238
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-17.5466698833	-149.9560458292
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-16.3838234343	123.9927384032
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-17.2741302466	119.3708695648
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.6407154133	73.4125941886
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5497900203	73.4158051133
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	13.3926488029	144.7425425149
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	5.0899080496	73.0466160996
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-24.1124123866	152.7114445181
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-16.3842039192	123.9568845619
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-22.2540706542	166.3906291214
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.5895350899	73.5053842199
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.8879393914	73.4527306974
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.4000621184	73.5937216165
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.4241679626	72.6973569137
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-22.2113334924	166.4206968479
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	8.6152556472	167.7997832886
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	9.1464834102	167.7096710364
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	8.784131293	167.7515631109
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	8.7937242289	167.7593901796
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-16.3005503591	-145.6951149677
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.1567614072	72.9989098215
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-14.5438837552	125.9180653094
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	2.8787961367	73.5196202926
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	5.5214888185	73.5750664152
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.2655234144	73.1018446285
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.0616293904	72.9779365973
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.9301107748	72.9343767466
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.4543270809	73.4665368855
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5184596081	73.7959337129
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.0521165481	72.9282232046
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-23.1706866111	150.9243639722
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-22.2224278984	166.458864882
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-24.9689789908	152.9991114005
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	10.9743037977	72.0080256699
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.0261031586	72.8664725059
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.1644437378	72.7475125883
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.1826779365	73.5911797649
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.7860152364	72.9404219147
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.6884988742	73.5187109806
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	7.2845802988	134.5070630313
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.4397036005	73.5158082913
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.065895864	72.9560684931
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5308539428	73.5778726465
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	8.8055436079	119.9664572679
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	8.9675354574	119.8346085016
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.2272020618	73.4405959792
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	8.9261581231	119.8127372749
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-22.3361827108	166.5231882121
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.0478113214	73.0263412961
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.2099335275	73.287816433
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.2671895592	73.2816601545
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.8931063606	72.8622369449
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.5110815134	73.5378503609
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.4176500414	73.4541837832
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.4311238554	73.4315260639
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	1.938942742	73.4162661406
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-24.9177672978	152.8502600548
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	4.1883517751	73.4046835216
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	3.3916523797	73.0608053144
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	13.4891588001	144.7358061123
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-14.973133764	125.2775287467
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-12.3350441542	43.8544499744
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-14.5388283333	125.4251866667
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-24.9165255586	152.9256774714
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-12.59436	143.40605
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-15.03152	125.41205
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	5.2224277336	73.2297883028
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-4.3155089963	55.7207748025
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-17.7916320909	-149.4156291629
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-14.12618	126.28802
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-23.4878432907	35.875536497
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-19.3039876326	147.6665530592
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	5.3232770904	73.0332693167
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-19.241703209	147.7162538905
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-17.4194457689	-149.8296595114
Ginglymostomatidae	Nebrius	Nebrius ferrugineus	-24.1128797	152.7140185
