Family	Genus	Species	Latitude	Longitude	References
Orectolobidae	Orectolobus	Orectolobus maculatus	-28.611299	153.629155	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-28.611195	153.629123	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-28.611308	153.629101	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-28.611252	153.629166	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-28.611205	153.629112	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-28.61129	153.629015	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-28.611349	153.629085	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-28.611327	153.628994	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-28.611271	153.629037	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-28.611299	153.629069	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-28.611205	153.629005	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-32.714704	152.151271	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.800339	151.296075	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.799685	151.296186	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.800223	151.294199	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.676377	151.318125	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.979504	151.254226	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.991301	151.230282	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-32.714704	152.151271	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.979441	151.252252	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-25.908412	153.196929	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-32.707826	152.158899	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.799661	151.293154	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-34.003865	151.229404	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.798493	151.295897	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.800135	151.295088	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.797215	151.297508	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.800374	151.295332	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.979957	151.251318	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.846093	151.411363	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.797239	151.297647	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-34.002024	151.226235	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-34.002522	151.227801	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-32.715699	152.149679	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-26.614635	153.114487	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-32.715586	152.149507	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.800382	151.297572	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-26.379264	153.099686	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-35.118775	150.769374	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-28.611545	153.628285	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-27.398472	153.537284	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.958495	151.266267	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-34.068856	151.129981	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.958495	151.266267	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-28.195041	153.576762	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-28.61082	153.630058	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.923133	151.266173	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-30.205483	153.26693	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-30.205483	153.26693	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-34.001593	151.22404	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-32.871955	151.856116	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-33.832007	151.281363	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-25.909756	153.1969	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-34.003892	151.229237	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-26.976818	153.484513	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-27.163427	153.368509	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-32.599012	152.321937	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-34.003064	151.228259	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-34.069023	151.129873	Inaturalist
Orectolobidae	Orectolobus	Orectolobus maculatus	-27.971	153.54033	ANFC
Orectolobidae	Orectolobus	Orectolobus maculatus	-27.971	153.54033	ANFC
Orectolobidae	Orectolobus	Orectolobus maculatus	-34.06667	151.15	ANFC
Orectolobidae	Orectolobus	Orectolobus maculatus	-27.95117	153.55383	ANFC
Orectolobidae	Orectolobus	Orectolobus maculatus	25.16	121.76	Taiwan
Orectolobidae	Orectolobus	Orectolobus maculatus	25.16	121.76	Taiwan
Orectolobidae	Orectolobus	Orectolobus ornatus	-26.12237	113.1851	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.05	115.75	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.408337	127.01666	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.408337	127.01666	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.9	127.46667	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.9	127.46667	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.408337	127.51666	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.408337	127.51666	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.033337	128.51666	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.033337	128.51666	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-33.041664	129.88333	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-33.041664	129.88333	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.325	132.06667	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.325	132.06667	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-33.566666	132.975	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-33.566666	132.975	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-38.2	144.7	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-38	145	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-15.916667	145.766667	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-19.67	148.9	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-20.3	148.9	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-21.8	150.49	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-22.2	150.49	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-35	150.7	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-34.95	150.73	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-33	151	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-33	151	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.17	151.27	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-33.7	151.3	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-33.8	151.3	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-34	151.3	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-34	151.3	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-34	151.3	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-34	151.3	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-34	151.32	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-34	151.32	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-34	151.32	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-34	151.32	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.27	151.33	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-23.5	151.7	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-23.5	151.7	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-22.47	151.73	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-31.07	151.78	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.9	151.8	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-33.1	151.9	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.93	151.97	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.71	152.18	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.71	152.18	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.71	152.18	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.71	152.18	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.71	152.18	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-31.3	152.2	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.7	152.2	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.35	152.8	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-31.7	152.8	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-27.25	153	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-27.25	153	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-29.93	153.2	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-29.93	153.2	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.1	153.2	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.1	153.2	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-27.25	153.25	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-28.13	153.3	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-29.9	153.3	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-28.93	153.35	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-29.1	153.4	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-29.4	153.4	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-27.4	153.43333	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-27.4	153.43333	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-27.4	153.43333	FishBase
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712983	152.156834	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-29.394897	153.372553	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-29.39481	153.372574	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-26.436224	153.106605	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714557	152.150807	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714704	152.151271	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.713867	152.150616	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714793	152.150683	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714704	152.151271	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714704	152.151271	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.146137	153.203041	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.713584	152.156529	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.711195	152.157193	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.706201	152.161602	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-23.168626	150.922108	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.077594	153.204133	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.711493	152.157747	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712983	152.156834	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-28.361721	153.57991	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-27.203333	153.117535	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-24.882157	152.489343	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712983	152.156834	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712983	152.156834	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.176599	153.190292	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-28.10634	153.476833	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.017346	153.270299	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.017346	153.270299	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.02505	153.206147	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.713029	152.157215	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.713029	152.157215	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714704	152.151271	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-29.363101	153.37421	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-27.412126	153.515785	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714351	152.151752	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.205483	153.26693	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714174	152.150782	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-31.59471	152.84465	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.645843	153.019076	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-27.561323	153.332781	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.71367	152.152982	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.205483	153.26693	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.71367	152.152982	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712839	152.156196	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712839	152.156196	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.205483	153.26693	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712839	152.156196	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712839	152.156196	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-24.840719	152.478483	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.715	152.151111	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-23.505757	152.091768	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712983	152.156834	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712983	152.156834	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712983	152.156834	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-24.11288	152.714019	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712839	152.156196	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.01784	153.27135	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.146036	153.203595	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-29.369767	153.374822	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.146163	153.202985	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.146059	153.203137	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712839	152.156196	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.713383	152.157384	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712839	152.156196	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.713356	152.157384	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.708789	152.157462	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-29.609887	153.341481	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712983	152.156834	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.713556	152.156525	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.713153	152.151067	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714174	152.150782	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712983	152.156834	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714174	152.150782	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.713376	152.148867	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712983	152.156834	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712839	152.156196	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712983	152.156834	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.205483	153.26693	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-29.363855	153.37366	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712983	152.156834	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712983	152.156834	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.712983	152.156834	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-32.714318	152.150858	Inaturalist
Orectolobidae	Orectolobus	Orectolobus ornatus	-30.205483	153.26693	Inaturalist
